model,node,prompt_id,prompt_type,n_shown,papers_shown,papers_selected,n_selected,cited_not_shown,n_cited_not_shown,n_fabricated,hallucination_rate
gemini-3.1-pro-preview,3,N3P90,position paper,30,N2P14; N0P118; N0P3; N0P68; N0P31; N1P117; N2P100; N0P110; N1P22; N0P99; N2P45; N0P88; N1P83; SEED_97; N2P57; N1P26; N2P2; N2P83; SEED_104; N1P68; N0P98; SEED_67; N1P37; N2P76; N2P104; N2P81; SEED_33; N2P102; N0P93; SEED_84,N1P22; N1P117; N2P45; N2P14; SEED_84; SEED_33; SEED_67; SEED_104,8,,0,0,0.0
gemini-3.1-pro-preview,3,N3P91,position paper,30,SEED_51; N2P75; N0P56; SEED_118; N0P32; SEED_16; N2P76; N2P84; N2P45; N0P117; N2P21; N2P28; N1P81; N1P63; SEED_72; SEED_92; N1P112; N1P96; SEED_83; N1P60; N0P81; SEED_0; SEED_80; N1P70; N2P77; N1P9; SEED_41; N1P62; N1P40; SEED_1,N0P32; N2P76; N2P75; SEED_0; SEED_118; SEED_51; SEED_72; N2P45; SEED_41; SEED_1,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P92,literature review,30,N2P76; N0P66; SEED_39; N1P116; N2P71; N0P9; N2P84; N2P69; SEED_85; N1P19; N0P10; N0P110; N2P108; N2P77; N2P42; N2P93; N0P36; SEED_1; N0P58; SEED_97; N1P82; N1P80; N2P59; N0P22; SEED_5; N1P39; N0P18; N1P7; N1P97; N1P14,N0P66; N0P9; N1P7; SEED_85; N1P19; SEED_97; SEED_39; SEED_5; N2P76; SEED_1,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P93,literature review,30,N2P34; N1P44; N0P108; N0P107; SEED_39; N1P0; N2P93; N2P58; SEED_86; N0P15; N1P57; N0P87; SEED_67; N2P55; N1P114; SEED_24; N2P35; N1P75; SEED_28; N2P100; N0P112; N1P69; N2P37; N0P43; N1P84; N1P51; N1P79; SEED_69; N2P57; N0P0,N2P34; N1P57; N0P15; N1P44; SEED_69; SEED_24; SEED_67; N2P58; SEED_28; N0P0,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P94,literature review,30,N1P99; SEED_56; SEED_73; SEED_50; N2P103; N0P73; N2P18; N2P31; N0P4; N1P37; N1P57; SEED_87; N0P7; N2P29; N1P55; SEED_100; SEED_11; SEED_5; SEED_104; N0P93; N1P64; N2P102; N0P1; N0P109; N0P36; N1P95; SEED_25; N0P114; N0P95; N0P112,N1P99; SEED_11; N0P4; SEED_73; SEED_25; SEED_104; SEED_87; N2P103; N2P18; N0P73,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P95,literature review,30,N0P116; N1P54; N0P71; N2P0; N2P37; N2P116; N2P94; N2P66; N0P117; N1P10; SEED_79; N1P79; SEED_64; N2P51; N1P23; N2P11; SEED_89; N2P43; SEED_6; N2P96; N0P72; N0P24; N1P102; N2P57; N0P37; N1P96; N0P43; N0P10; SEED_99; SEED_7,N0P116; N1P54; SEED_6; N2P37; N2P0; SEED_99; SEED_79; SEED_7; SEED_89; N2P43,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P96,literature review,30,SEED_6; N1P39; N0P84; N0P77; N1P73; SEED_21; N1P80; SEED_45; N0P4; N0P88; N1P94; N2P56; N1P32; N2P18; SEED_38; N0P5; N1P58; N1P12; N0P38; N0P76; SEED_64; N0P71; N0P87; N0P102; N2P11; N2P101; SEED_115; N0P20; N1P119; N0P37,N0P77; N0P37; SEED_6; N0P84; N1P32; SEED_45; SEED_64; SEED_38; SEED_115; N1P39,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P97,literature review,30,N1P118; N0P4; N0P48; N2P94; N0P75; N1P58; SEED_33; N0P15; N0P53; N0P28; SEED_11; N2P45; N0P42; N2P90; N2P2; N2P52; N0P84; N2P57; N2P97; N2P18; N0P98; N1P10; SEED_8; N1P13; N1P7; N2P107; N1P23; SEED_20; N2P98; N2P6,N1P118; N1P58; SEED_33; SEED_11; SEED_8; SEED_20; N0P4; N0P75; N1P23; N0P28,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P98,literature review,30,N0P90; SEED_99; N0P107; N0P42; SEED_53; N0P77; N2P10; N2P54; SEED_21; N2P64; N2P116; SEED_95; N1P86; N1P31; SEED_52; SEED_91; N2P16; N0P115; SEED_66; N0P101; SEED_33; N0P112; N0P40; N1P61; SEED_118; N1P49; N1P18; N2P7; N2P66; N1P83,N0P90; N0P42; SEED_33; N2P10; SEED_53; SEED_52; SEED_99; SEED_118; SEED_21; N0P115,10,,0,0,0.0
gemini-3.1-pro-preview,3,N3P99,literature review,30,N1P102; N1P110; N1P14; N0P32; N0P115; SEED_42; SEED_77; N0P47; N0P87; N2P113; N0P26; N2P43; N0P106; N2P41; N0P102; N0P95; N0P10; N2P82; N1P112; N0P11; N1P20; N0P82; N0P6; N1P86; N2P100; N2P53; N2P33; N1P39; N2P95; SEED_38,N1P102; N0P26; N1P110; N1P14; N0P6; N0P106; SEED_42; SEED_38; SEED_77; N0P115,10,,0,0,0.0
