model,node,prompt_id,prompt_type,n_shown,papers_shown,papers_selected,n_selected,cited_not_shown,n_cited_not_shown,n_fabricated,hallucination_rate
gemini-2.5-pro,0,N0P0,position paper,30,SEED_14; SEED_118; SEED_46; SEED_112; SEED_106; SEED_103; SEED_39; SEED_30; SEED_7; SEED_116; SEED_72; SEED_10; SEED_108; SEED_93; SEED_62; SEED_104; SEED_8; SEED_97; SEED_68; SEED_98; SEED_16; SEED_99; SEED_84; SEED_60; SEED_70; SEED_21; SEED_33; SEED_67; SEED_77; SEED_54,SEED_46; SEED_118; SEED_30; SEED_99; SEED_14; SEED_39; SEED_106; SEED_112; SEED_103; SEED_33,10,,0,0,0.0
gemini-2.5-pro,6,N6P40,literature review,30,N1P89; SEED_64; N3P49; SEED_0; N1P97; N1P115; N2P71; N2P63; N5P87; N0P77; N5P28; N0P101; N2P57; N0P82; N2P82; N4P111; N0P24; N2P86; N0P75; N4P95; N4P76; N0P102; N4P22; N1P66; N0P94; N4P83; N2P99; N1P78; N1P8; N1P18,N1P89; N3P49; N0P101; N0P75; SEED_0; SEED_64; N4P111; N2P71; N0P77; N1P97,10,,0,0,0.0
gemini-2.5-pro,6,N6P41,literature review,30,N2P65; SEED_25; N2P109; N1P109; N4P25; N3P26; N5P115; N0P71; N2P29; N5P35; N0P3; SEED_66; N1P16; N3P44; N1P38; N3P32; N0P43; SEED_58; N3P117; N0P52; N2P17; N0P106; N4P95; N4P62; SEED_28; SEED_46; SEED_19; N0P34; SEED_48; N3P31,N3P26; N0P71; N1P109; N2P65; N2P29; N3P117; N0P43; SEED_25; N3P44; N0P34,10,,0,0,0.0
gemini-2.5-pro,6,N6P42,literature review,30,N3P88; N0P43; N1P109; N5P58; N3P22; N3P103; N1P84; N0P105; SEED_31; N1P39; N3P42; N5P104; N3P10; N2P112; N0P81; N3P63; N1P100; N2P6; N0P110; SEED_30; N4P38; SEED_14; N1P55; N2P40; N5P109; N2P87; N1P33; N5P71; SEED_39; N3P53,N1P109; N3P88; N0P43; N3P103; N1P39; N0P105; N3P10; SEED_14; SEED_30; SEED_31,10,,0,0,0.0
gemini-2.5-pro,6,N6P43,position paper,30,N2P101; N4P46; N3P61; N3P79; N2P113; N1P55; N4P15; SEED_70; N1P45; N3P91; N0P63; N3P113; N2P117; N3P31; N5P2; N0P65; N4P42; N3P38; N2P95; N2P1; N3P7; N5P7; N1P28; N5P13; N2P45; N0P32; N0P102; N3P26; SEED_43; N3P85,N2P101; N3P91; N3P61; N1P55; N0P32; N4P46; N3P31; N2P117; N4P15; N4P42,10,,0,0,0.0
gemini-2.5-pro,6,N6P44,literature review,30,N3P58; N4P100; N0P40; N0P0; N2P84; N3P2; SEED_112; N1P98; N0P67; N1P79; N2P100; N1P118; N5P31; N4P80; N3P92; N2P107; N0P10; N3P112; N5P18; N1P6; SEED_87; N4P16; N0P113; N5P0; SEED_50; N1P52; N0P72; N0P4; SEED_84; N3P80,N3P58; N2P84; N0P4; N0P40; N0P113; N0P67; N2P100; SEED_112; SEED_87; N3P92,10,,0,0,0.0
gemini-2.5-pro,6,N6P45,literature review,30,N1P24; N1P84; SEED_37; N2P100; N4P97; N4P65; N3P60; N2P48; SEED_119; SEED_41; N0P71; N4P37; N3P7; N2P72; N2P105; SEED_70; N4P117; N1P3; N3P20; N3P13; N3P105; N5P20; N0P22; N0P48; N5P101; N3P116; N5P28; SEED_21; SEED_82; N3P5,N0P22; N1P24; N3P60; N3P116; N2P105; SEED_119; SEED_37; SEED_41; N3P7; SEED_70,10,,0,0,0.0
gemini-2.5-pro,6,N6P46,literature review,30,SEED_71; N5P60; N1P27; N0P71; N0P51; N4P11; N0P49; SEED_112; N0P34; N4P75; N1P22; SEED_81; N3P24; N1P92; N1P41; N1P94; N3P37; N2P111; N1P55; N0P108; N3P48; SEED_41; N1P70; N2P20; N4P113; N0P10; N1P7; SEED_37; N4P69; N5P113,N1P27; N5P60; N0P71; N4P11; N4P75; N0P34; N3P24; N2P20; N0P51; N0P49,10,,0,0,0.0
gemini-2.5-pro,6,N6P47,literature review,30,N5P43; N1P114; N4P28; N0P48; N5P95; N3P83; N4P112; SEED_108; N5P27; N1P46; N5P93; N1P61; N5P89; N4P55; N3P70; N5P74; SEED_28; N3P32; N3P28; N3P82; N5P102; N2P103; N0P71; N0P36; SEED_90; N2P6; N0P90; N3P3; N0P15; N0P118,N0P36; N5P43; N1P114; N0P118; N1P46; N3P82; N0P90; N0P48; SEED_108; SEED_90,10,,0,0,0.0
gemini-2.5-pro,6,N6P48,position paper,30,N1P70; N0P35; SEED_58; SEED_1; SEED_77; N2P87; SEED_113; N5P116; N1P82; N2P3; N5P96; N0P21; N0P116; SEED_87; SEED_19; SEED_3; N4P15; N2P62; N5P48; N2P51; SEED_93; N2P29; N3P58; N0P38; N0P4; N5P12; N1P32; N2P108; N4P44; N1P64,N1P70; N2P87; N5P116; N0P35; N0P116; SEED_58; N1P82; SEED_77; SEED_113; SEED_1,10,,0,0,0.0
gemini-2.5-pro,6,N6P49,literature review,30,N3P40; N2P66; N1P97; SEED_16; N4P15; N3P2; N3P36; N1P53; N2P71; N0P22; SEED_79; N3P119; N0P11; N0P44; N0P64; N3P58; N1P115; N2P110; N4P33; N5P77; SEED_102; N5P94; N0P9; N5P11; N1P61; N2P15; N2P6; N4P36; N0P92; N5P22,N2P66; N4P15; N3P40; N1P97; N0P22; N1P115; N0P64; N0P44; N2P6; N2P71,10,,0,0,0.0
gemini-2.5-pro,6,N6P5,position paper,30,N1P80; N1P67; N4P3; N0P6; N1P2; N5P69; N2P94; N4P83; N5P75; N3P110; N0P8; N0P23; N3P67; N2P56; SEED_58; N3P117; SEED_66; N5P117; N4P25; N4P75; N5P40; N5P66; N1P92; N1P32; N0P35; N1P0; N2P39; SEED_78; N1P111; N4P119,N4P83; N4P3; N1P80; N1P67; N1P2; N0P6; N2P56; N5P75; N1P32; N0P8,10,,0,0,0.0
gemini-2.5-pro,6,N6P50,position paper,30,SEED_30; N4P79; SEED_107; N0P29; N5P27; SEED_66; N3P28; N0P22; N5P11; N1P57; SEED_26; N5P100; N4P82; N0P14; N4P101; N1P8; N3P44; N4P98; N1P103; N1P99; N1P74; N5P85; N0P46; N4P0; N2P110; N5P60; N4P50; N3P84; N2P33; SEED_43,N0P22; N1P99; N4P79; N1P57; N0P29; N4P98; N5P11; SEED_30; SEED_107; N3P44,10,,0,0,0.0
gemini-2.5-pro,6,N6P51,position paper,30,N1P53; SEED_117; N2P71; N3P64; N1P107; N1P30; N5P94; SEED_85; N0P31; N0P90; N5P118; N4P109; N3P111; N1P22; N2P28; N0P102; N2P99; N2P76; N0P50; N0P0; N2P116; N5P44; N4P78; N0P53; SEED_87; N2P33; N1P3; N1P70; N4P39; N1P112,N1P30; N0P50; N0P102; N1P53; N0P0; SEED_117; N0P31; N2P71; N1P107; N1P22,10,,0,0,0.0
gemini-2.5-pro,6,N6P52,position paper,30,N0P78; N5P40; SEED_39; N1P5; N2P72; N1P55; N3P102; N1P87; SEED_38; N4P40; N4P82; N1P2; SEED_50; N1P107; SEED_47; N3P86; N0P62; N2P31; N3P26; N5P56; N5P18; N1P45; SEED_4; N3P75; N0P91; SEED_3; N5P112; N4P103; N1P63; SEED_111,N0P78; N5P40; N1P55; N0P91; N2P72; N1P5; N1P63; N1P107; SEED_47; SEED_3,10,,0,0,0.0
gemini-2.5-pro,6,N6P53,position paper,30,N2P110; N1P114; N2P33; N3P0; N5P112; N2P83; N5P33; N3P78; N2P56; N4P117; N3P21; SEED_113; N0P107; N0P71; N4P41; N4P30; N4P115; N5P70; N3P12; N5P18; N0P55; N4P59; N5P110; N1P54; N2P72; N1P18; N1P30; N5P46; N5P22; SEED_111,N3P78; N0P107; N1P114; N2P110; N2P56; N1P30; N0P55; N2P83; N4P41; N3P21,10,,0,0,0.0
gemini-2.5-pro,6,N6P54,literature review,30,N2P92; N3P81; N3P21; N4P75; N0P66; SEED_92; N3P72; N0P70; N1P69; N5P59; N2P0; SEED_43; N1P41; N3P79; N4P40; N2P1; N3P18; SEED_86; N1P19; N5P94; N1P78; N0P22; N1P17; N3P13; SEED_76; N0P56; N4P33; SEED_116; N2P69; N2P114,N2P92; N3P21; N4P75; N3P13; N0P66; N0P22; N2P1; N3P18; N0P70; SEED_43,10,,0,0,0.0
gemini-2.5-pro,6,N6P55,literature review,30,N4P51; N3P74; N5P72; N0P106; N1P85; SEED_54; N5P32; N2P24; N3P66; N1P107; SEED_16; N2P10; N3P118; N2P76; N4P10; N2P92; N5P48; SEED_92; N0P35; N5P2; N3P87; N4P88; SEED_94; N4P115; N1P47; N3P70; N3P15; N0P26; N4P70; N2P8,N5P32; N4P51; N1P47; N1P85; N0P35; N0P26; N5P72; SEED_54; N0P106; SEED_16,10,,0,0,0.0
gemini-2.5-pro,6,N6P56,position paper,30,N5P88; N5P80; N2P55; SEED_63; N4P79; SEED_78; SEED_10; N4P69; N2P91; N5P50; N3P113; N3P20; N1P99; N5P44; N3P110; N3P112; N0P4; SEED_117; SEED_70; N3P22; SEED_8; N1P53; N4P110; N4P77; N5P61; N1P62; N1P32; N2P89; N4P35; N4P15,N1P99; N5P88; N2P55; N2P91; N0P4; N1P53; N4P35; N4P77; SEED_8; SEED_10,10,,0,0,0.0
gemini-2.5-pro,6,N6P57,position paper,30,N5P71; N4P91; N0P11; N2P110; SEED_56; N3P26; N2P7; N4P68; N1P74; N3P50; N2P107; N4P88; N0P27; SEED_9; SEED_77; SEED_54; N0P76; N2P20; N5P73; SEED_55; N0P115; SEED_21; N2P76; N2P43; N3P95; N4P112; N2P22; SEED_17; N4P53; N3P79,N5P71; N4P68; N3P50; N0P11; N4P91; N1P74; N0P27; N2P76; N2P7; SEED_55,10,,0,0,0.0
gemini-2.5-pro,6,N6P58,position paper,30,N2P5; N5P55; SEED_22; SEED_24; N1P58; N3P91; N0P9; SEED_33; N5P37; N4P31; N0P12; N4P11; N3P80; N3P103; N5P33; N4P3; N4P32; N4P18; SEED_34; SEED_5; SEED_96; N2P21; N3P9; N2P60; SEED_76; N0P105; N1P74; N3P43; N3P37; N4P39,N5P55; N2P5; N1P58; N3P91; N1P74; SEED_22; SEED_24; SEED_33; N3P43; N4P32,10,,0,0,0.0
gemini-2.5-pro,6,N6P59,position paper,30,SEED_96; N2P75; N1P53; N0P47; N3P47; N3P93; N5P80; N5P44; SEED_15; N0P10; N4P11; N1P45; N1P84; SEED_57; N5P46; N3P103; N3P37; SEED_26; N2P69; N5P37; SEED_61; N2P45; SEED_94; SEED_113; N1P27; N1P19; N3P24; N2P79; N5P40; N5P16,N2P75; N5P80; N1P53; SEED_15; N0P10; SEED_61; SEED_96; SEED_26; N0P47; N1P45,10,,0,0,0.0
gemini-2.5-pro,6,N6P6,position paper,30,N5P20; N5P35; N3P80; N1P115; N1P103; N4P13; N1P9; SEED_87; N5P78; N0P89; N5P79; N2P102; N5P55; N5P90; N4P80; N2P99; N2P119; N0P100; N1P21; N4P19; N5P11; N2P91; N2P5; N1P110; N1P97; N4P113; N4P1; N1P10; N5P85; N1P74,N4P1; N1P115; N5P20; N5P35; N0P89; N1P97; N3P80; SEED_87; N1P110; N1P103,10,,0,0,0.0
gemini-2.5-pro,6,N6P60,position paper,30,N0P19; N0P117; N0P100; N1P58; N3P50; SEED_90; SEED_99; N5P117; N0P26; N1P1; N2P34; N2P76; N5P6; N4P72; N4P67; SEED_18; N3P113; N5P81; SEED_98; N4P104; N2P13; N3P62; N0P7; SEED_94; N1P91; N5P112; N4P45; N3P80; N4P7; N2P53,N0P117; N1P58; N0P19; SEED_98; N3P50; SEED_90; SEED_99; N0P7; N5P6; N1P91,10,,0,0,0.0
gemini-2.5-pro,6,N6P61,literature review,30,N3P86; N5P59; N2P113; N1P8; N3P4; N1P6; N1P73; N1P80; N2P90; N3P46; N0P20; SEED_33; N5P103; N5P37; N3P61; N0P78; N3P16; N3P95; N2P107; SEED_109; N1P67; SEED_82; N1P35; SEED_89; N3P7; N5P94; N0P112; N1P89; N1P13; N1P76,N3P86; N5P59; N1P8; N3P4; N1P80; N1P73; N2P90; N1P6; N2P113; SEED_89,10,,0,0,0.0
gemini-2.5-pro,6,N6P62,literature review,30,N3P38; SEED_68; N0P6; N5P27; N0P7; N1P1; N3P96; N0P106; N5P24; N3P69; N5P46; N2P105; N5P69; SEED_29; N0P17; N1P112; N4P2; N1P20; N1P24; N5P57; N1P48; N3P12; N4P17; N4P24; N4P56; N2P93; SEED_63; N5P74; N4P36; N2P18,N0P106; N1P24; N5P27; N3P38; N2P105; N4P2; N0P6; N1P112; N3P69; SEED_68,10,,0,0,0.0
gemini-2.5-pro,6,N6P63,position paper,30,N1P105; SEED_18; N1P66; N4P105; N4P63; N0P106; SEED_11; N4P18; N3P78; N2P22; N5P40; N5P84; N2P3; N1P114; N3P28; N4P80; N0P20; N2P21; N0P2; N5P92; N3P96; N3P22; N5P31; N1P37; N3P65; N5P44; N1P4; N3P119; N5P64; N4P25,N0P106; N1P66; N1P105; N4P105; N4P18; N3P28; N4P80; SEED_18; SEED_11; N3P78,10,,0,0,0.0
gemini-2.5-pro,6,N6P64,literature review,30,N3P101; SEED_32; N4P29; N0P107; N3P39; N4P118; N2P74; N5P15; N5P50; N1P114; N2P112; N0P60; N2P30; N5P46; N2P23; N0P113; N0P13; SEED_66; N2P107; SEED_35; N4P107; N0P48; N4P48; N4P22; N0P11; N1P30; N0P45; N0P50; N4P104; N0P6,N0P50; N0P107; N3P39; N4P29; N0P6; N1P30; N0P113; N5P15; N3P101; N0P11,10,,0,0,0.0
gemini-2.5-pro,6,N6P65,literature review,30,SEED_22; N2P65; N0P52; N5P119; N4P60; N2P73; N0P25; N0P109; N3P77; N0P23; N5P60; N1P113; N4P8; N4P64; SEED_23; N1P90; N5P102; N5P26; N0P66; N2P75; N4P3; N5P23; N1P99; N3P97; N1P48; N3P59; N4P91; SEED_34; N3P115; N0P71,N0P52; N3P97; N5P119; N2P65; N0P23; SEED_22; SEED_23; N0P109; N4P60; N3P77,10,,0,0,0.0
gemini-2.5-pro,6,N6P66,position paper,30,N0P15; N0P16; SEED_115; N2P101; N1P67; N2P84; SEED_91; N1P42; N0P90; N5P1; N3P70; SEED_17; SEED_40; N3P81; N2P87; N0P79; N5P36; N5P49; N4P70; N5P115; N3P18; N2P2; N2P107; N2P7; N2P64; N1P86; N2P33; N4P56; N2P85; N5P0,N5P1; N0P15; N2P84; N1P42; N0P16; N0P90; SEED_17; SEED_115; N2P101; N2P7,10,,0,0,0.0
gemini-2.5-pro,6,N6P67,position paper,30,N5P96; N0P11; N0P41; N4P102; SEED_40; N3P97; N4P21; N2P118; SEED_84; N3P24; SEED_4; N5P93; N4P50; N3P21; N1P49; N2P114; N5P79; N1P54; SEED_25; N5P53; N2P84; N5P103; N0P53; N1P3; SEED_19; N3P99; N1P104; N1P32; N0P45; N2P27,N1P54; N3P97; N5P96; N0P41; N3P24; N4P102; N2P84; N0P11; N1P3; SEED_40,10,,0,0,0.0
gemini-2.5-pro,6,N6P68,literature review,30,N0P32; N3P4; N2P63; N5P102; N5P43; N4P60; N5P33; N3P86; N5P68; N4P29; N3P68; N5P27; SEED_50; N3P43; N2P17; SEED_38; SEED_52; N0P70; N0P89; SEED_0; N2P98; N3P61; N2P113; N2P85; N1P95; SEED_31; N5P89; N5P70; N0P47; SEED_62,N4P29; N5P102; N3P4; N2P63; N5P43; N5P70; N0P70; N3P43; N0P32; SEED_52,10,,0,0,0.0
gemini-2.5-pro,6,N6P69,literature review,30,N1P50; N5P110; N1P60; N3P32; N0P66; N5P78; N1P75; N4P41; SEED_18; N3P46; N3P24; N5P57; N3P117; N0P23; N3P7; N4P4; SEED_117; N4P26; N3P84; N3P90; N1P2; N5P72; N2P113; N0P5; N4P66; N3P113; N5P119; N0P86; N1P72; N3P86,N4P4; N1P60; N1P50; N5P110; N0P66; N0P86; N1P75; N4P26; N5P78; N3P84,10,,0,0,0.0
gemini-2.5-pro,6,N6P7,literature review,30,N3P86; N5P63; N1P93; N4P62; N5P55; N0P63; N4P78; N0P12; N5P75; N4P27; N5P33; N2P66; N5P17; N5P72; N0P76; N5P71; N0P37; SEED_109; SEED_1; N3P8; N4P13; N1P14; N4P2; N3P0; SEED_52; N0P98; N0P3; N4P58; N4P16; N1P108,N5P63; N4P16; N0P12; N0P37; N0P98; N5P33; N3P86; N4P78; SEED_109; SEED_1,10,,0,0,0.0
gemini-2.5-pro,6,N6P70,literature review,30,N5P14; SEED_40; N2P99; N4P25; N1P6; N3P50; N2P18; N3P7; N3P62; SEED_108; SEED_42; N5P101; N4P7; N1P52; N1P58; N4P47; N1P35; SEED_59; N3P22; N2P61; N3P40; N1P96; N4P62; N0P54; N0P8; N4P83; N1P7; N4P116; N4P13; N4P100,N4P25; N5P14; N2P18; N1P52; N1P96; SEED_108; SEED_42; SEED_59; N3P7; SEED_40,10,,0,0,0.0
gemini-2.5-pro,6,N6P71,literature review,30,N2P110; N4P52; N0P38; N1P0; N4P15; N0P47; N5P4; N0P41; N3P119; N2P71; SEED_50; N4P27; N1P53; N4P44; SEED_92; SEED_41; N3P105; N1P119; SEED_49; SEED_101; N5P17; SEED_61; N5P15; N5P65; N5P40; N5P114; N3P18; SEED_68; SEED_43; N2P3,N5P15; N2P110; N1P0; N1P53; N0P38; N0P41; SEED_61; N3P18; SEED_41; N0P47,10,,0,0,0.0
gemini-2.5-pro,6,N6P72,literature review,30,N4P67; N3P84; N0P9; N1P69; N1P72; N1P50; SEED_3; N4P23; N0P78; N2P101; N4P88; N3P28; SEED_93; N5P100; N1P93; N5P70; N5P16; N5P12; N5P27; SEED_95; N1P90; N1P12; N4P80; SEED_49; N4P51; N3P47; N1P111; N3P50; N4P68; N5P106,N4P67; N1P69; N1P93; N3P84; N0P9; N0P78; N3P47; N3P28; N1P72; N2P101,10,,0,0,0.0
gemini-2.5-pro,6,N6P73,position paper,30,N1P99; N1P69; N2P73; N5P44; N1P4; N4P81; N5P74; SEED_49; N2P41; N2P57; SEED_14; N1P39; N5P51; N5P50; N2P48; N0P59; N0P117; SEED_117; N3P10; N0P19; SEED_77; N5P71; SEED_97; N0P79; N5P45; N1P108; SEED_66; N3P37; N1P117; N0P70,N5P51; N1P99; N1P69; N1P39; N0P117; N4P81; N5P74; SEED_14; SEED_77; N5P45,10,,0,0,0.0
gemini-2.5-pro,6,N6P74,position paper,30,SEED_98; N5P96; N5P60; SEED_91; N0P2; SEED_45; N0P38; N1P107; N1P113; SEED_72; N1P61; N3P35; N3P78; N2P59; N5P95; N2P28; N0P89; N3P27; N4P109; N5P107; N5P10; N0P37; SEED_18; N1P73; N5P31; N3P60; N4P35; N2P4; N2P50; N1P101,N0P89; N3P27; N0P2; N1P61; N5P96; N3P60; N0P38; SEED_18; SEED_45; N1P107,10,,0,0,0.0
gemini-2.5-pro,6,N6P75,position paper,30,N4P64; N1P72; N3P8; N2P74; N3P56; N5P110; N1P36; N5P64; N4P71; N3P57; N0P4; N4P13; SEED_59; SEED_9; N3P65; N4P76; N2P71; N0P82; N5P28; N0P5; SEED_52; N3P13; N1P92; N1P3; N2P3; N5P49; N0P111; N5P39; N5P11; N5P80,N1P36; N2P74; N4P64; N3P57; N1P72; SEED_59; N0P111; N0P5; N5P28; N1P3,10,,0,0,0.0
gemini-2.5-pro,6,N6P76,literature review,30,N0P118; N0P19; N2P107; N1P82; N1P87; N1P101; N3P42; N4P11; N5P70; N3P71; N5P76; N5P63; N5P92; N0P44; N3P99; SEED_11; N5P88; SEED_8; N0P54; N1P102; N4P3; N1P9; N0P35; N4P8; N4P2; N2P9; N4P93; N5P30; N5P89; N0P25,N5P92; N1P101; N3P42; N2P107; N5P76; N5P63; N1P9; N0P118; N1P87; N0P35,10,,0,0,0.0
gemini-2.5-pro,6,N6P77,position paper,30,N3P19; N4P12; SEED_31; N5P44; N0P113; N5P28; N0P74; N0P70; N0P45; N0P36; N3P92; N4P20; SEED_25; SEED_106; N0P42; N1P51; N0P47; N2P51; N5P111; N3P117; N5P116; N3P18; N0P105; N4P63; N4P60; N1P35; N5P110; N0P58; N2P14; N3P67,N3P19; N0P105; N0P113; SEED_31; N0P70; N0P74; N2P14; N0P45; SEED_25; N0P47,10,,0,0,0.0
gemini-2.5-pro,6,N6P78,literature review,30,N4P67; N4P75; N2P41; N3P73; N3P36; N5P12; N0P82; N4P106; N3P100; N1P78; SEED_27; N1P83; N0P16; N5P83; N1P12; N4P45; N4P112; SEED_96; N2P13; N0P65; N3P52; N3P1; N5P84; N1P110; N3P11; SEED_44; N3P63; N0P56; N1P18; N5P63,N3P73; N4P106; N2P41; N0P82; N0P16; N1P110; N3P36; N1P78; SEED_96; SEED_27,10,,0,0,0.0
gemini-2.5-pro,6,N6P79,position paper,30,N5P64; N2P64; SEED_74; N3P64; N2P36; SEED_76; SEED_44; N5P111; N4P1; N5P0; N1P82; N5P102; N3P46; N5P37; N1P117; N2P96; N5P91; N5P87; N0P113; N5P3; SEED_12; N3P13; N0P96; N4P42; N2P38; N1P13; N0P53; N5P43; SEED_90; N0P116,N4P1; N5P64; N2P64; N2P36; N0P116; N0P113; N1P82; N3P64; N4P42; SEED_74,10,,0,0,0.0
gemini-2.5-pro,6,N6P8,literature review,30,N5P7; SEED_21; N4P79; N2P45; N3P23; N5P91; N0P51; N3P31; N1P23; N0P72; N0P97; N4P16; N4P69; N3P68; N0P79; N1P57; N4P95; SEED_110; N0P30; N2P24; N0P90; N4P53; N2P95; SEED_19; N1P7; N0P59; SEED_74; SEED_71; SEED_16; N4P22,N3P23; N5P7; N0P72; N0P79; N0P90; N0P59; N0P51; N0P97; SEED_21; SEED_74,10,,0,0,0.0
gemini-2.5-pro,6,N6P80,literature review,30,N1P98; N1P94; N0P75; N5P80; SEED_33; N1P105; N2P34; SEED_32; N0P32; N4P9; N4P3; N3P87; N0P67; N1P13; N0P83; N5P5; N2P100; N4P91; N5P104; SEED_106; N2P44; N1P81; N2P66; N4P1; N1P32; SEED_57; N5P4; N4P97; SEED_81; SEED_77,N1P98; N5P80; N5P104; N0P32; N0P75; N1P81; N4P3; N0P83; SEED_33; SEED_32,10,,0,0,0.0
gemini-2.5-pro,6,N6P81,position paper,30,SEED_1; SEED_44; N4P26; N0P10; N0P83; N1P41; N3P45; N2P107; N0P43; N3P87; N4P112; N0P59; N4P89; N1P62; N0P62; SEED_29; N5P89; N3P98; N4P5; N5P27; SEED_90; N1P53; N2P26; N3P77; N0P32; N1P46; N3P90; N3P102; N0P45; N0P66,N0P83; N0P10; N4P26; N0P43; N1P46; N3P45; SEED_44; N0P59; SEED_1; SEED_90,10,,0,0,0.0
gemini-2.5-pro,6,N6P82,literature review,30,N4P62; N5P93; N0P96; N5P8; N2P29; N2P105; N1P103; N3P68; SEED_88; N0P1; SEED_39; N1P2; N5P47; N5P14; N5P73; N0P36; N0P72; N2P45; N2P82; SEED_44; N4P80; SEED_106; N4P13; N2P33; N4P37; N0P59; N5P44; N3P113; N1P92; N3P36,N0P36; N4P62; N5P93; N2P105; N0P96; N0P1; SEED_88; N2P82; N5P8; N0P59,10,,0,0,0.0
gemini-2.5-pro,6,N6P83,position paper,30,N2P51; N2P39; N5P67; N3P77; N2P80; N5P25; N2P88; N0P103; N5P90; N0P114; N1P93; N4P71; N0P101; N3P114; N5P107; N0P102; N5P115; N3P51; N0P59; N3P104; N3P91; SEED_92; N5P51; N2P56; N5P39; N4P78; N1P66; N3P72; N2P64; N4P52,N2P39; N0P101; N5P67; N2P51; N5P51; N2P56; N0P103; N3P91; N3P77; N0P59,10,,0,0,0.0
gemini-2.5-pro,6,N6P84,position paper,30,SEED_0; N2P78; N0P92; N0P14; N4P95; N5P83; N4P111; SEED_18; N0P9; N1P109; N0P95; N3P8; SEED_91; SEED_25; N3P9; N0P30; N0P76; N0P118; N4P66; N2P86; N0P72; N1P118; SEED_64; N4P5; N4P110; N4P22; SEED_114; N1P63; N3P26; N4P52,N0P92; N2P78; N0P118; N0P9; N1P118; SEED_0; N0P14; N4P110; SEED_114; N1P63,10,,0,0,0.0
gemini-2.5-pro,6,N6P85,literature review,30,N4P49; N2P106; SEED_112; N0P29; N1P32; N1P82; N5P81; SEED_32; N0P107; N0P103; N3P100; N5P21; N3P16; N2P82; N4P81; N5P50; SEED_115; N4P114; N2P47; N3P26; N3P31; N5P68; N1P38; N1P94; N0P58; N5P104; N5P8; N3P57; N1P110; N2P10,N0P107; N5P81; N4P49; N2P106; N0P103; N0P29; SEED_32; N1P82; N2P10; N5P21,10,,0,0,0.0
gemini-2.5-pro,6,N6P86,position paper,30,N5P33; N4P78; N1P61; N3P28; N4P117; N4P57; N3P37; SEED_84; SEED_97; N4P108; SEED_70; N2P92; N3P38; N4P4; SEED_43; N0P81; N4P111; N2P84; N1P9; SEED_24; N5P70; N2P79; N0P96; N5P76; N5P67; N1P4; N1P119; N3P44; N5P68; N4P37,N1P61; N2P84; N4P78; N3P37; N3P28; N0P96; N4P108; N2P92; SEED_84; SEED_70,10,,0,0,0.0
gemini-2.5-pro,6,N6P87,position paper,30,SEED_13; N0P106; N4P93; N5P68; N4P70; N4P30; N3P37; SEED_47; N2P43; SEED_67; N0P78; N3P91; SEED_4; SEED_99; N3P86; N5P15; SEED_70; N3P56; N2P94; N4P119; N4P47; N3P51; SEED_111; N4P59; N1P38; N5P41; SEED_103; N5P66; N1P116; N1P9,N0P106; N5P15; N3P37; N4P70; N2P94; N3P91; N2P43; N0P78; SEED_99; SEED_47,10,,0,0,0.0
gemini-2.5-pro,6,N6P88,position paper,30,N1P94; N0P57; N1P90; N2P27; N5P18; N0P85; N1P43; N4P42; N2P95; N1P109; N4P61; N2P4; N3P1; N4P36; N1P5; N4P99; N1P85; N4P86; N2P54; N0P25; N2P106; N5P94; N4P119; SEED_5; N2P108; SEED_4; N5P47; N3P116; SEED_28; N0P108,N1P90; N0P57; N1P94; N2P95; N0P85; N2P106; N2P27; N4P86; SEED_28; N1P43,10,,0,0,0.0
gemini-2.5-pro,6,N6P89,position paper,30,N0P70; SEED_49; N2P34; N1P105; N4P24; SEED_54; N0P24; N5P10; SEED_92; N1P100; N1P110; N1P29; N0P82; N4P43; N3P83; N2P114; N0P96; N2P53; SEED_111; N1P58; N0P42; N3P32; SEED_79; N2P50; N2P93; SEED_50; SEED_109; N2P20; N1P17; N1P31,N1P100; N0P70; N2P34; N3P83; N1P29; N0P96; SEED_49; SEED_109; SEED_54; SEED_111,10,,0,0,0.0
gemini-2.5-pro,6,N6P9,literature review,30,N4P8; N4P26; N3P71; N3P54; SEED_90; N2P11; N0P61; SEED_29; N1P50; N0P53; N4P15; N1P58; N3P34; N2P21; N0P7; N1P117; N3P36; SEED_16; N0P99; N2P94; N3P80; N0P56; N4P91; N1P20; N5P109; N5P68; N1P33; N2P58; N3P6; N5P115,N4P8; N2P11; N4P26; N3P71; N1P50; N0P61; N0P99; N0P53; SEED_90; N3P54,10,,0,0,0.0
gemini-2.5-pro,6,N6P90,literature review,30,N0P113; N1P51; SEED_111; N5P79; N3P75; N5P93; N4P32; SEED_80; N4P42; N3P60; N5P73; SEED_38; N1P8; N4P44; N5P60; N0P106; N3P33; N5P102; N4P39; SEED_71; N4P81; SEED_85; N0P30; N3P70; N0P29; N0P62; N5P108; N3P0; N5P14; SEED_78,N0P113; N1P51; N3P60; N5P93; N5P79; N3P33; N0P30; N4P32; SEED_80; SEED_111,10,,0,0,0.0
