annotator_id,prompt_id,seed_id,cited,submitted_at
A2,N0P60,SEED_39,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_42,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_44,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_49,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_50,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_6,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_71,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_74,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_76,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_77,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_8,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_80,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_82,1,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_83,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_84,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_86,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_89,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_92,0,2026-06-09 01:20:59.930626+00
A2,N0P60,SEED_97,0,2026-06-09 01:20:59.930626+00
A2,N0P61,SEED_10,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_101,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_104,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_106,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_108,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_11,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_113,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_116,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_16,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_2,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_23,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_27,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_39,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_42,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_43,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_46,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_48,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_54,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_62,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_65,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_67,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_71,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_76,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_82,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_85,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_87,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_89,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_90,1,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_94,0,2026-06-09 01:23:48.8653+00
A2,N0P61,SEED_97,0,2026-06-09 01:23:48.8653+00
A2,N0P63,SEED_100,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_103,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_110,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_113,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_115,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_116,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_118,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_20,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_24,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_29,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_30,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_36,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_39,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_46,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_47,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_48,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_53,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_56,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_57,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_59,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_60,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_64,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_67,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_68,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_73,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_78,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_86,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_92,0,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_95,1,2026-06-09 01:19:27.028569+00
A2,N0P63,SEED_96,0,2026-06-09 01:19:27.028569+00
A2,N0P66,SEED_101,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_106,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_108,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_111,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_14,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_15,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_19,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_2,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_27,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_30,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_36,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_38,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_53,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_54,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_58,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_6,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_63,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_65,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_67,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_68,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_70,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_73,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_76,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_77,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_79,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_8,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_80,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_81,1,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_93,0,2026-06-09 00:59:34.809248+00
A2,N0P66,SEED_99,1,2026-06-09 00:59:34.809248+00
A2,N0P71,SEED_101,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_108,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_111,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_118,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_16,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_18,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_20,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_3,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_35,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_4,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_44,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_45,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_46,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_5,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_51,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_55,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_56,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_57,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_65,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_7,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_77,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_78,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_81,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_85,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_86,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_88,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_9,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_93,0,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_95,1,2026-06-09 01:00:56.354759+00
A2,N0P71,SEED_98,0,2026-06-09 01:00:56.354759+00
A2,N0P75,SEED_105,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_107,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_108,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_112,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_113,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_16,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_23,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_39,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_40,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_44,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_50,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_52,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_55,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_57,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_59,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_61,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_64,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_66,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_67,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_7,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_70,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_73,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_75,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_81,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_82,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_87,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_9,0,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_91,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_92,1,2026-06-09 00:48:58.957609+00
A2,N0P75,SEED_98,0,2026-06-09 00:48:58.957609+00
A2,N0P78,SEED_100,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_103,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_115,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_118,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_13,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_16,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_18,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_20,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_26,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_31,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_38,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_40,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_43,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_44,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_47,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_51,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_53,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_56,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_58,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_59,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_61,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_65,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_7,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_71,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_77,1,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_87,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_88,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_9,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_91,0,2026-06-09 01:08:09.134085+00
A2,N0P78,SEED_93,1,2026-06-09 01:08:09.134085+00
A2,N0P79,SEED_104,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_106,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_11,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_115,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_119,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_12,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_15,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_18,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_2,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_20,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_24,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_31,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_34,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_37,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_39,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_40,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_41,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_49,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_53,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_57,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_59,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_6,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_63,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_65,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_73,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_78,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_92,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_94,1,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_97,0,2026-06-09 01:15:31.410288+00
A2,N0P79,SEED_99,0,2026-06-09 01:15:31.410288+00
A2,N0P8,SEED_0,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_102,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_108,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_109,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_11,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_110,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_115,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_16,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_19,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_20,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_26,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_32,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_33,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_34,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_35,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_36,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_42,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_43,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_5,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_54,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_56,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_6,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_62,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_64,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_70,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_77,1,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_81,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_87,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_90,0,2026-06-09 01:22:45.956018+00
A2,N0P8,SEED_91,0,2026-06-09 01:22:45.956018+00
A2,N0P85,SEED_102,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_118,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_22,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_24,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_28,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_31,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_33,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_35,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_36,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_38,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_40,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_43,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_45,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_48,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_58,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_61,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_67,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_68,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_69,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_71,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_78,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_82,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_84,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_86,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_87,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_88,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_90,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_92,1,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_94,0,2026-06-09 01:42:12.982693+00
A2,N0P85,SEED_98,1,2026-06-09 01:42:12.982693+00
A2,N0P88,SEED_108,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_11,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_111,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_112,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_115,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_116,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_118,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_20,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_22,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_25,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_29,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_36,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_4,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_41,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_50,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_52,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_53,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_60,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_61,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_68,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_7,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_73,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_82,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_83,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_92,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_94,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_95,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_96,0,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_97,1,2026-06-09 00:58:01.174977+00
A2,N0P88,SEED_98,0,2026-06-09 00:58:01.174977+00
A2,N0P89,SEED_1,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_105,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_106,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_108,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_111,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_112,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_13,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_14,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_17,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_20,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_23,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_24,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_32,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_34,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_36,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_37,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_38,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_4,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_42,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_58,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_59,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_63,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_64,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_67,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_69,1,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_72,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_77,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_82,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_93,0,2026-06-09 01:50:06.162434+00
A2,N0P89,SEED_95,0,2026-06-09 01:50:06.162434+00
A2,N0P9,SEED_1,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_103,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_106,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_113,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_119,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_13,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_14,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_16,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_18,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_19,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_26,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_31,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_39,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_4,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_45,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_46,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_47,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_5,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_52,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_55,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_69,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_70,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_71,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_74,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_79,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_85,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_87,1,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_88,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_9,0,2026-06-09 01:02:46.311988+00
A2,N0P9,SEED_99,1,2026-06-09 01:02:46.311988+00
A2,N0P91,SEED_1,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_102,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_104,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_108,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_15,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_20,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_30,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_33,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_34,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_37,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_38,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_39,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_42,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_46,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_47,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_51,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_59,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_64,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_7,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_73,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_74,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_78,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_81,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_83,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_85,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_87,1,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_88,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_90,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_92,0,2026-06-09 01:18:12.776325+00
A2,N0P91,SEED_96,0,2026-06-09 01:18:12.776325+00
A2,N0P92,SEED_10,0,2026-06-09 01:25:24.458275+00
A2,N0P92,SEED_102,0,2026-06-09 01:25:24.458275+00
